episodes,log-sigs-mean,episode-length-std,log-pi-max,FinalGoalDistanceMin,time-eval,return-min,qf1-std,FinalArmDistanceAvg,epoch,FinalGoalDistanceStd,policy-mus-std,vf-std,max-path-return,policy-mus-min,log-sigs-max,FinalArmDistanceStd,qf2-avg,time-train,last-path-return,log-sigs-std,FinalArmDistanceMin,time-sample,vf-avg,log-pi-mean,episode-length-avg,mean-qf-diff,mean-sq-bellman-error2,time-total,mean-sq-bellman-error1,FinalGoalDistanceMax,qf1-avg,return-max,FinalGoalDistanceAvg,return-std,qf2-std,log-pi-min,pool-size,policy-mus-mean,FinalArmDistanceMax,episode-length-max,policy-mus-max,total-samples,return-average,log-pi-std,episode-length-min,log-sigs-min
1060,-0.261297,0.0,-1.7909,0.00980855915922,5.00213056299981,-141.200452791,70.2444,0.11649812809,317,0.0,0.366966,70.5069,[-305.03343098],-0.988115,-0.0947919,0.0,-0.644651,4.079022902977158,[-367.27587148],0.0792376,0.11649812809,1.4745098170260462,1.22258,-3.59041,300.0,0.795274,0.673152,3411.3590423430396,0.641344,0.00980855915922,-0.644651,-141.200452791,0.00980855915922,0.0,70.2444,-8.08579,318000,-0.0550561,0.11649812809,300,1.01765,318000,-141.200452791,1.21589,300,-0.476531
1063,-0.241597,0.0,-1.90483,0.0117732900331,5.010681173000194,-154.410115954,67.3936,0.114423294699,318,0.0,0.358022,67.4058,[-305.03343098],-0.9697,-0.0758853,0.0,5.87732,4.0353649760036205,[-403.64955055],0.0722488,0.114423294699,1.4538708060135832,7.72105,-3.69579,300.0,0.855397,0.829156,3422.107078880057,0.718688,0.0117732900331,5.87732,-154.410115954,0.0117732900331,0.0,67.3936,-9.8144,319000,-0.051705,0.114423294699,300,0.973466,319000,-154.410115954,1.48356,300,-0.500439
1066,-0.255112,0.0,-1.61161,0.0105896390709,5.263478534001479,-129.773302732,71.2687,0.116694205188,319,0.0,0.369723,71.3048,[-305.03343098],-1.08398,-0.12088,0.0,4.79349,3.6591447350019735,[-414.04919188],0.0669396,0.116694205188,1.2619188799908443,6.29631,-3.50579,300.0,0.814751,0.737078,3432.0263971490476,1.0512,0.0105896390709,4.79349,-129.773302732,0.0105896390709,0.0,71.2687,-6.83647,320000,-0.0794986,0.116694205188,300,1.03733,320000,-129.773302732,1.13085,300,-0.442113
1070,-0.241957,0.0,-1.74244,0.0072966787895,5.001147674000094,-153.101267411,69.8431,0.117140699158,320,0.0,0.379141,69.8433,[-305.03343098],-0.997848,-0.117642,0.0,5.09301,3.670338029976847,[-563.48739602],0.0687181,0.117140699158,1.2979334350111458,7.07991,-3.63924,300.0,0.945239,48.2427,3441.992724401036,49.9526,0.0072966787895,5.09301,-153.101267411,0.0072966787895,0.0,69.8431,-9.61115,321000,-0.0730567,0.117140699158,300,1.1195,321000,-153.101267411,1.28268,300,-0.464472
1073,-0.250624,0.0,-1.88533,0.0134276732451,5.007988444000148,-146.100700742,72.7276,0.115882995181,321,0.0,0.369727,72.7746,[-305.03343098],-1.15084,-0.125931,0.0,-3.48046,4.333988660966497,[-429.38085352],0.069945,0.115882995181,1.665734309997788,-2.35747,-3.5324,300.0,0.775716,0.453125,3453.001209781003,0.529821,0.0134276732451,-3.48046,-146.100700742,0.0134276732451,0.0,72.7276,-7.04652,322000,-0.0446279,0.115882995181,300,1.08353,322000,-146.100700742,1.18542,300,-0.476672
1076,-0.253729,0.0,-1.73932,0.00984523086009,5.010444219000419,-135.566666075,66.5395,0.116159896759,322,0.0,0.364482,67.0253,[-305.03343098],-1.18919,-0.0926982,0.0,-0.118797,4.262142806979682,[-438.72865853],0.0766087,0.116159896759,1.5347165220136958,1.25324,-3.591,300.0,1.00689,4.24476,3463.810376579995,2.60005,0.00984523086009,-0.118797,-135.566666075,0.00984523086009,0.0,66.5395,-9.1431,323000,-0.0947445,0.116159896759,300,1.00538,323000,-135.566666075,1.39978,300,-0.463505
1080,-0.253441,0.0,-1.72545,0.0109148904789,5.021847373000128,-142.346241108,67.631,0.115044580632,323,0.0,0.37584,67.9344,[-305.03343098],-1.0413,-0.0907144,0.0,-4.08511,5.022184441009813,[-386.20592465],0.0761578,0.115044580632,1.8951355860008334,-2.14829,-3.69799,300.0,0.894894,1.22361,3475.8578937400034,1.47241,0.0109148904789,-4.08511,-142.346241108,0.0109148904789,0.0,67.631,-9.39616,324000,-0.0489792,0.115044580632,300,0.890852,324000,-142.346241108,1.48462,300,-0.485834
1083,-0.248074,0.0,-1.7697,0.013032424701,5.124313058000553,-120.60153483,68.2697,0.11628211165,324,0.0,0.366591,67.9086,[-305.03343098],-0.990167,-0.0840654,0.0,-3.96747,4.29754689501533,[-412.40489965],0.0756159,0.11628211165,1.5507790360243234,-2.33974,-3.46386,300.0,0.934385,0.904987,3486.933461594048,1.25331,0.013032424701,-3.96747,-120.60153483,0.013032424701,0.0,68.2697,-10.9803,325000,-0.0711566,0.11628211165,300,0.948397,325000,-120.60153483,1.40529,300,-0.463591
1086,-0.241394,0.0,-1.73891,0.0125529526901,5.229209801000252,-107.705633478,69.1427,0.116694081627,325,0.0,0.362331,69.5858,[-305.03343098],-0.97966,-0.0762142,0.0,-3.3027,4.86824238103145,[-390.76547757],0.0736729,0.116694081627,1.7720443429698207,-1.7173,-3.44227,300.0,0.870724,1.5514,3498.5670358810494,3.58012,0.0125529526901,-3.3027,-107.705633478,0.0125529526901,0.0,69.1427,-6.19141,326000,-0.0338808,0.116694081627,300,1.16815,326000,-107.705633478,1.04904,300,-0.482284
1090,-0.249652,0.0,-1.62949,0.0118446721442,4.994638273001328,-158.660289464,68.4718,0.117156015506,326,0.0,0.358269,67.8586,[-305.03343098],-1.04012,-0.101401,0.0,2.71301,3.845752252975217,[-451.78665803],0.0703552,0.117156015506,1.4193082860037975,4.64578,-3.38335,300.0,0.789966,0.5812,3508.8858466030288,0.606152,0.0118446721442,2.71301,-158.660289464,0.0118446721442,0.0,68.4718,-7.98168,327000,-0.0550367,0.117156015506,300,0.929049,327000,-158.660289464,1.15527,300,-0.481035
1093,-0.264555,0.0,-1.61603,0.0138846057563,5.058321811000496,-161.846193281,71.5143,0.116367994314,327,0.0,0.361903,71.9149,[-305.03343098],-0.955856,-0.104797,0.0,-9.25843,3.629251517006196,[-434.18393502],0.0760135,0.116367994314,1.2352877909579547,-7.74673,-3.66377,300.0,0.73086,1.69592,3518.753298338994,1.3842,0.0138846057563,-9.25843,-161.846193281,0.0138846057563,0.0,71.5143,-10.5372,328000,-0.101928,0.116367994314,300,1.04106,328000,-161.846193281,1.50632,300,-0.48716
1096,-0.270507,0.0,-1.83494,0.00622839974189,5.014676584998597,-117.892187971,67.8809,0.117504204064,328,0.0,0.374241,67.5976,[-305.03343098],-0.966414,-0.132394,0.0,5.72401,3.845945790004407,[-441.357485],0.075597,0.117504204064,1.4042287510073947,7.71652,-3.45277,300.0,0.929633,1.451,3529.119090795002,1.59811,0.00622839974189,5.72401,-117.892187971,0.00622839974189,0.0,67.8809,-9.26838,329000,-0.0919026,0.117504204064,300,1.09289,329000,-117.892187971,1.25431,300,-0.492742
1100,-0.244584,0.0,-1.91966,0.0108763326521,5.115726775999065,-134.351808131,68.7802,0.116901903028,329,0.0,0.389515,69.3989,[-305.03343098],-0.968895,-0.0643956,0.0,4.11644,4.326198936028959,[-411.87698412],0.0693705,0.116901903028,1.5763308660207258,5.89125,-3.49267,300.0,0.870967,3.11872,3540.15687192905,1.93206,0.0108763326521,4.11644,-134.351808131,0.0108763326521,0.0,68.7802,-8.0534,330000,-0.0588086,0.116901903028,300,1.09291,330000,-134.351808131,1.1967,300,-0.46428
1103,-0.245337,0.0,-1.91216,0.0122420086198,5.1397992499987595,-115.723321136,69.6176,0.117267241689,330,0.0,0.373284,69.4266,[-305.03343098],-0.989413,-0.0655785,0.0,-1.85974,5.096044411027833,[-341.75245851],0.0716975,0.117267241689,1.9436577380038216,0.00973582,-3.64386,300.0,0.942975,0.591005,3552.2056676730826,0.821589,0.0122420086198,-1.85974,-115.723321136,0.0122420086198,0.0,69.6176,-8.90071,331000,-0.0818531,0.117267241689,300,1.04457,331000,-115.723321136,1.39286,300,-0.439378
1106,-0.2489,0.0,-1.71535,1.42774358156,5.013119118000759,-549.752036528,70.1033,1.02507034882,331,0.0,0.384157,69.2176,[-305.03343098],-1.09205,-0.0651206,0.0,8.27195,4.261930884978938,[-423.61237145],0.0732093,1.02507034882,1.5389756460099306,10.1349,-3.86151,300.0,1.11715,10.8763,3563.008954207071,9.73581,1.42774358156,8.27195,-549.752036528,1.42774358156,0.0,70.1033,-16.2681,332000,-0.0609919,1.02507034882,300,1.3604,332000,-549.752036528,1.73632,300,-0.452963
1110,-0.249835,0.0,-1.84556,0.0100559717016,5.0013680109987035,-126.405164082,66.4919,0.115925427176,332,0.0,0.352769,66.9658,[-305.03343098],-0.981007,-0.103218,0.0,3.05831,4.709157039977072,[-428.2541833],0.0771876,0.115925427176,1.7445299370247085,4.35427,-3.41835,300.0,0.855677,0.825486,3574.46526671607,0.846367,0.0100559717016,3.05831,-126.405164082,0.0100559717016,0.0,66.4919,-8.82252,333000,-0.0548463,0.115925427176,300,1.03727,333000,-126.405164082,1.17151,300,-0.497353
1113,-0.239936,0.0,-1.79093,0.0102058108457,5.01713515099982,-155.422028875,63.4782,0.116809633403,333,0.0,0.355449,63.2926,[-305.03343098],-1.26231,-0.0919317,0.0,5.96999,4.003778484979193,[-436.23017588],0.0664859,0.116809633403,1.4645553800073685,7.3822,-3.68437,300.0,0.817325,0.543073,3584.9429710360546,0.821077,0.0102058108457,5.96999,-155.422028875,0.0102058108457,0.0,63.4782,-9.68664,334000,-0.137451,0.116809633403,300,0.983164,334000,-155.422028875,1.31962,300,-0.431348
1116,-0.242985,0.0,-1.79382,0.0134268291812,5.0010999429996446,-168.795675861,72.6626,0.116723112283,334,0.0,0.36047,72.4351,[-305.03343098],-0.982195,-0.0841189,0.0,3.4767,3.992779837011767,[-422.53499689],0.0688785,0.116723112283,1.4067078550360748,5.57059,-3.57961,300.0,0.883852,0.739244,3595.3401213001034,0.630846,0.0134268291812,3.4767,-168.795675861,0.0134268291812,0.0,72.6626,-11.304,335000,-0.083889,0.116723112283,300,1.0955,335000,-168.795675861,1.31831,300,-0.470746
1120,-0.257718,0.0,-1.6065,0.0121326606956,5.004205392999211,-140.598062515,71.0422,0.117315014343,335,0.0,0.355247,70.9531,[-305.03343098],-1.0667,-0.0935159,0.0,7.61044,3.7885231310210656,[-387.61731344],0.0718771,0.117315014343,1.4093640130122367,9.01349,-3.56248,300.0,0.792067,0.619154,3605.5382156241376,1.06522,0.0121326606956,7.61044,-140.598062515,0.0121326606956,0.0,71.0422,-9.87634,336000,-0.0903759,0.117315014343,300,0.914788,336000,-140.598062515,1.32094,300,-0.472943
1123,-0.237086,0.0,-1.96386,0.0145370932846,5.006306694000159,-121.091030671,68.5066,0.116127594299,336,0.0,0.353689,69.0052,[-305.03343098],-0.985366,-0.0921297,0.0,1.23508,4.0485086270000465,[-401.53893735],0.0670706,0.116127594299,1.4346718289707496,2.84849,-3.46844,300.0,0.894068,0.903048,3616.031011553112,1.45925,0.0145370932846,1.23508,-121.091030671,0.0145370932846,0.0,68.5066,-8.07682,337000,-0.0797924,0.116127594299,300,1.06229,337000,-121.091030671,1.20786,300,-0.46296
1126,-0.241102,0.0,-1.83143,0.0123511354028,5.011229115001697,-116.135713055,68.7044,0.116481992218,337,0.0,0.337602,68.3432,[-305.03343098],-0.98715,-0.0804635,0.0,-0.347475,5.022731636991011,[-390.38946908],0.0659439,0.116481992218,1.934226634006336,1.58443,-3.67081,300.0,0.889745,1.21884,3628.00367774611,0.877015,0.0123511354028,-0.347475,-116.135713055,0.0123511354028,0.0,68.7044,-10.0242,338000,-0.0609581,0.116481992218,300,0.81755,338000,-116.135713055,1.43333,300,-0.442232
1130,-0.243454,0.0,-2.02813,0.0136409871986,5.020485995999479,-98.8871687365,71.316,0.116573813098,338,0.0,0.34508,71.7535,[-305.03343098],-0.956031,-0.0942511,0.0,-3.48155,4.269257904024926,[-428.29284917],0.0688545,0.116573813098,1.5279448439850967,-2.07121,-3.54672,300.0,1.05867,2.42989,3638.810162604119,3.24149,0.0136409871986,-3.48155,-98.8871687365,0.0136409871986,0.0,71.316,-10.2776,339000,-0.0722707,0.116573813098,300,1.13154,339000,-98.8871687365,1.42669,300,-0.431142
1133,-0.247918,0.0,-1.79953,0.0124546465723,5.009515006999209,-186.944734901,70.175,0.117165246202,339,0.0,0.356261,69.8883,[-305.03343098],-1.16039,-0.0884312,0.0,8.39928,4.609646605009402,[-398.35247318],0.069575,0.117165246202,1.7288409620268794,10.4084,-3.44573,300.0,0.890944,1.09113,3650.1504204891517,0.799509,0.0124546465723,8.39928,-186.944734901,0.0124546465723,0.0,70.175,-8.48598,340000,-0.0854928,0.117165246202,300,0.964755,340000,-186.944734901,1.18401,300,-0.460797
1136,-0.250988,0.0,-1.91533,0.0169233466499,5.008954758999607,-135.613127984,71.726,0.114484098702,340,0.0,0.353607,71.8226,[-305.03343098],-0.92875,-0.0691331,0.0,-2.49303,4.176957147010398,[-375.72300852],0.0796871,0.114484098702,1.5922126599889452,-0.251008,-3.37264,300.0,0.87838,0.716209,3660.924979819152,0.93982,0.0169233466499,-2.49303,-135.613127984,0.0169233466499,0.0,71.726,-7.27424,341000,-0.0598421,0.114484098702,300,0.946111,341000,-135.613127984,1.12535,300,-0.477098
1140,-0.235681,0.0,-1.91426,0.0135551116565,5.0082088929993915,-131.066264188,68.5823,0.116285972813,341,0.0,0.339956,68.617,[-305.03343098],-1.00935,-0.0794763,0.0,1.6747,4.264158714997393,[-408.91054257],0.069512,0.116285972813,1.5585107119986787,3.39282,-3.60658,300.0,0.907355,0.93975,3671.752307825147,1.14934,0.0135551116565,1.6747,-131.066264188,0.0135551116565,0.0,68.5823,-8.36744,342000,-0.100464,0.116285972813,300,0.883647,342000,-131.066264188,1.19267,300,-0.469401
1143,-0.236977,0.0,-2.05901,0.0128892652975,5.004258083999957,-110.111152217,70.7859,0.116717754358,342,0.0,0.32421,70.7938,[-305.03343098],-0.936584,-0.100319,0.0,7.3012,3.854379305990733,[-390.16136774],0.065913,0.116717754358,1.4483657409909938,8.86712,-3.57767,300.0,0.805924,0.872488,3682.084419438128,1.12159,0.0128892652975,7.3012,-110.111152217,0.0128892652975,0.0,70.7859,-8.51805,343000,-0.0747994,0.116717754358,300,0.90625,343000,-110.111152217,1.14094,300,-0.448977
1146,-0.255438,0.0,-1.85306,0.0146398559611,5.0301338270001,-166.840811839,67.5451,0.114931057687,343,0.0,0.381537,68.0672,[-305.03343098],-1.05499,-0.112558,0.0,-3.62509,3.62022893502035,[-381.72246102],0.0714204,0.114931057687,1.2262736010088702,-2.06094,-3.7631,300.0,0.970462,1.32958,3691.9893590061583,1.48626,0.0146398559611,-3.62509,-166.840811839,0.0146398559611,0.0,67.5451,-8.95849,344000,-0.0320516,0.114931057687,300,1.28766,344000,-166.840811839,1.45577,300,-0.508725
1150,-0.251919,0.0,-1.65294,0.0166443536527,5.0639863120013615,-129.196461723,67.2881,0.114860854882,344,0.0,0.382866,67.6375,[-305.03343098],-1.15217,-0.114247,0.0,0.637919,4.155406715977733,[-372.04625231],0.0684513,0.114860854882,1.4926973519923195,1.66432,-3.36653,300.0,0.93847,1.69267,3702.6643803551306,1.52498,0.0166443536527,0.637919,-129.196461723,0.0166443536527,0.0,67.2881,-8.37818,345000,-0.0584173,0.114860854882,300,1.06084,345000,-129.196461723,1.14713,300,-0.465876
1153,-0.248031,0.0,-1.73935,0.0170322510634,5.0320099820000905,-152.575285067,70.9312,0.114632418585,345,0.0,0.36792,70.7388,[-305.03343098],-1.10569,-0.116656,0.0,2.57583,4.186682466992352,[-389.66530268],0.0668692,0.114632418585,1.5206362340341002,4.77253,-3.55639,300.0,0.835136,1.29422,3713.3743892871607,1.31621,0.0170322510634,2.57583,-152.575285067,0.0170322510634,0.0,70.9312,-9.80146,346000,-0.0749835,0.114632418585,300,1.05385,346000,-152.575285067,1.37956,300,-0.463857
1156,-0.244846,0.0,-1.73695,0.0138087170427,5.003063800999371,-142.525138282,68.5133,0.116281868936,346,0.0,0.348672,69.0436,[-305.03343098],-1.00283,-0.0619079,0.0,4.63665,3.9901320800308895,[-406.15332687],0.0721216,0.116281868936,1.4707891290199768,6.1464,-3.62979,300.0,0.75166,0.90645,3723.8288602802095,0.89894,0.0138087170427,4.63665,-142.525138282,0.0138087170427,0.0,68.5133,-10.0895,347000,-0.0978634,0.116281868936,300,1.14035,347000,-142.525138282,1.46876,300,-0.462775
1160,-0.251352,0.0,-1.86316,0.014044926807,5.000040224000259,-150.580336117,70.0576,0.115798035859,347,0.0,0.342949,69.8328,[-305.03343098],-1.06455,-0.0454818,0.0,6.78883,4.061255590951987,[-403.2236351],0.072363,0.115798035859,1.4895010810141684,9.12661,-3.44218,300.0,0.701364,0.732501,3734.3922380931763,0.780513,0.014044926807,6.78883,-150.580336117,0.014044926807,0.0,70.0576,-6.5623,348000,-0.0921596,0.115798035859,300,1.09714,348000,-150.580336117,1.03138,300,-0.468287
1163,-0.255072,0.0,-1.72101,0.0127724628783,5.01669308199962,-113.542852819,72.6388,0.115608623719,348,0.0,0.36483,72.3079,[-305.03343098],-1.07886,-0.101555,0.0,-10.1131,4.022306454004138,[-421.60263102],0.0733325,0.115608623719,1.494885614989471,-8.54429,-3.2935,300.0,0.918049,1.28173,3744.9167065681686,1.2155,0.0127724628783,-10.1131,-113.542852819,0.0127724628783,0.0,72.6388,-6.7523,349000,-0.0598417,0.115608623719,300,0.887622,349000,-113.542852819,1.09131,300,-0.466705
1166,-0.25042,0.0,-1.79216,0.0130266959097,5.009494309999354,-130.96030396,72.1026,0.115420110143,349,0.0,0.358564,72.5931,[-305.03343098],-0.914916,-0.0985176,0.0,-0.315727,4.061066728996593,[-373.62561255],0.0727466,0.115420110143,1.483649614991009,1.16504,-3.43758,300.0,0.80735,0.568918,3755.4655449791553,0.610552,0.0130266959097,-0.315727,-130.96030396,0.0130266959097,0.0,72.1026,-8.76679,350000,-0.0257467,0.115420110143,300,1.14349,350000,-130.96030396,1.37647,300,-0.488181
1170,-0.250091,0.0,-1.58558,0.0115936148788,5.004323559000113,-149.132892058,72.4516,0.117339283905,350,0.0,0.40792,71.3692,[-305.03343098],-1.1395,-0.0848404,0.0,-11.1288,3.5868499639927904,[-841.04320801],0.0768062,0.117339283905,1.2129218289919663,-8.12221,-3.58055,300.0,1.15192,2.28961,3765.270911175143,4.49062,0.0115936148788,-11.1288,-149.132892058,0.0115936148788,0.0,72.4516,-9.80536,351000,-0.0479795,0.117339283905,300,1.16789,351000,-149.132892058,1.41054,300,-0.476823
1173,-0.245248,0.0,-1.74634,0.0139777002361,5.016028268999435,-125.47883818,71.4599,0.116004704726,351,0.0,0.363459,71.9759,[-305.03343098],-1.00187,-0.0860379,0.0,-3.684,3.6410099209533655,[-426.11955911],0.0719717,0.116004704726,1.2551601440045488,-1.86688,-3.3722,300.0,0.936135,0.845351,3775.1663409940957,0.831215,0.0139777002361,-3.684,-125.47883818,0.0139777002361,0.0,71.4599,-9.43858,352000,-0.105432,0.116004704726,300,1.12677,352000,-125.47883818,1.20764,300,-0.480467
1176,-0.2511,0.0,-1.68399,0.0129363014836,5.0047944789985195,-116.386486495,69.6596,0.116589626003,352,0.0,0.350722,69.4605,[-305.03343098],-1.00789,-0.095205,0.0,-1.94571,4.157351337993532,[-375.78239721],0.0728287,0.116589626003,1.4834950030290202,-0.31664,-3.59988,300.0,0.783178,0.47318,3785.8107986701198,0.66557,0.0129363014836,-1.94571,-116.386486495,0.0129363014836,0.0,69.6596,-10.706,353000,-0.0103494,0.116589626003,300,1.17413,353000,-116.386486495,1.33316,300,-0.478943
1180,-0.249512,0.0,-1.93836,0.0131653064156,5.004778261998581,-143.667002085,71.3819,0.11636197754,353,0.0,0.355379,71.4626,[-305.03343098],-1.08455,-0.10078,0.0,-6.1842,4.149064800969427,[-332.66992603],0.0702664,0.11636197754,1.523099165986423,-3.90906,-3.6289,300.0,0.799471,0.656214,3796.489472963076,0.535371,0.0131653064156,-6.1842,-143.667002085,0.0131653064156,0.0,71.3819,-8.96011,354000,-0.0664821,0.11636197754,300,1.03218,354000,-143.667002085,1.22115,300,-0.50987
1183,-0.249552,0.0,-1.80624,0.0104317399731,5.018758143000014,-125.959185268,69.8978,0.117491624033,354,0.0,0.365254,69.722,[-305.03343098],-1.08192,-0.10207,0.0,-0.116305,4.011030301999199,[-400.8495699],0.0792959,0.117491624033,1.4520116519852309,1.48077,-3.47489,300.0,1.14737,0.952678,3806.967134524062,1.28583,0.0104317399731,-0.116305,-125.959185268,0.0104317399731,0.0,69.8978,-8.13435,355000,-0.0539257,0.117491624033,300,1.20863,355000,-125.959185268,1.08218,300,-0.504721
1186,-0.25278,0.0,-1.79242,0.00843005182752,5.012078744999599,-103.322798375,67.2104,0.117086921416,355,0.0,0.373691,67.3058,[-305.03343098],-0.995812,-0.100057,0.0,5.83382,4.03713209702255,[-404.02405597],0.0755728,0.117086921416,1.4643668920216442,7.74043,-3.44885,300.0,0.82862,0.604627,3817.4791841741044,0.556188,0.00843005182752,5.83382,-103.322798375,0.00843005182752,0.0,67.2104,-12.5278,356000,-0.0577469,0.117086921416,300,1.04287,356000,-103.322798375,1.32238,300,-0.484996
1190,-0.254988,0.0,-1.67621,0.01062207706,5.01277720699909,-141.582186526,71.3087,0.11500751644,356,0.0,0.3703,71.4956,[-305.03343098],-0.943384,-0.109142,0.0,-0.234125,4.097218525976132,[-365.1604892],0.0763992,0.11500751644,1.451607109996985,1.31765,-3.42676,300.0,0.960282,2.7488,3828.1896317810733,3.86597,0.01062207706,-0.234125,-141.582186526,0.01062207706,0.0,71.3087,-6.94038,357000,-0.0334211,0.11500751644,300,1.21274,357000,-141.582186526,1.17957,300,-0.480894
1193,-0.244141,0.0,-2.03797,0.0175585773808,5.163020493999284,-105.400265626,69.0371,0.113521537604,357,0.0,0.366888,68.4933,[-305.03343098],-1.0577,-0.077112,0.0,8.21711,3.756397186016329,[-442.90039418],0.0752151,0.113521537604,1.337494257995786,10.058,-3.46303,300.0,0.866004,1.43493,3838.2904136180878,0.722689,0.0175585773808,8.21711,-105.400265626,0.0175585773808,0.0,69.0371,-9.6502,358000,-0.0485616,0.113521537604,300,0.914419,358000,-105.400265626,1.13296,300,-0.495639
1196,-0.251587,0.0,-1.79123,0.0178547184731,5.010886722999203,-110.542487531,67.021,0.113857081639,358,0.0,0.352444,67.1539,[-305.03343098],-1.01079,-0.114746,0.0,9.1064,3.6049130390092614,[-882.58968669],0.0710797,0.113857081639,1.2336300510087312,10.7099,-3.3463,300.0,0.942248,1.94985,3848.129590483104,3.36495,0.0178547184731,9.1064,-110.542487531,0.0178547184731,0.0,67.021,-7.08766,359000,-0.0728666,0.113857081639,300,0.850578,359000,-110.542487531,1.04911,300,-0.498671
