qf2-std,episodes,AverageForwardProgress,episode-length-avg,mean-sq-bellman-error2,episode-length-max,episode-length-min,return-min,return-average,MaxForwardProgress,qf2-avg,mean-sq-bellman-error1,pool-size,log-pi-max,policy-mus-min,last-path-return,StdForwardProgress,time-train,mean-qf-diff,vf-avg,qf1-std,log-pi-mean,qf1-avg,log-sigs-min,total-samples,policy-mus-mean,return-max,log-sigs-mean,log-sigs-max,log-sigs-std,time-total,time-sample,episode-length-std,log-pi-min,policy-mus-std,time-eval,vf-std,policy-mus-max,max-path-return,epoch,return-std,MinForwardProgress,log-pi-std
869.53,395,68.7224013004,1000.0,97.7032,1000,1000,6665.44531526,6665.44531526,68.7224013004,2055.69,58.3505,395000,-0.159396,-3.32313,6485.7333079,0.0,12.229658168034803,7.28761,2051.84,869.53,-5.69267,2055.69,-1.56165,395000,-0.214855,6665.44531526,-0.482378,-0.0923107,0.164733,10985.001606976171,2.4064330310357036,0.0,-12.2557,1.18493,16.685985172000073,863.872,2.96532,6667.87352247,394,0.0,68.7224013004,1.89792
894.892,396,72.2005912099,1000.0,73.8569,1000,1000,7015.96197614,7015.96197614,72.2005912099,2054.57,69.6143,396000,-2.33686,-2.90014,6329.82692114,0.0,9.85099962896129,6.1726,2053.14,894.892,-5.72484,2054.57,-1.07044,396000,-0.257615,7015.96197614,-0.467331,0.00255126,0.155714,11012.879114086065,1.3463063309318386,0.0,-12.1522,1.14372,16.679270856002404,891.184,3.16162,6667.87352247,395,0.0,72.2005912099,1.77721
892.215,397,70.2015987912,1000.0,108.494,1000,1000,6818.62441174,6818.62441174,70.2015987912,2043.27,99.9077,397000,-2.18471,-3.30608,6566.98214773,0.0,11.476158785946609,7.44621,2045.67,892.215,-5.48375,2043.27,-1.25682,397000,-0.137774,6818.62441174,-0.479097,-0.0686397,0.151601,11043.234948038034,2.1950660540205718,0.0,-12.0486,1.17187,16.69229807100055,889.47,3.40791,6667.87352247,396,0.0,70.2015987912,1.77428
852.342,398,67.1137243312,1000.0,103.307,1000,1000,6513.91016759,6513.91016759,67.1137243312,2006.87,100.058,398000,-1.67016,-3.0159,6448.90145902,0.0,11.979833461016824,7.6795,2006.36,852.342,-5.3963,2006.87,-1.72208,398000,-0.164695,6513.91016759,-0.480125,-0.0888644,0.160723,11074.15744119399,2.2601368649338838,0.0,-11.3018,1.17194,16.686069262003002,849.541,2.96972,6667.87352247,397,0.0,67.1137243312,1.82999
897.485,399,68.9941410014,1000.0,148.829,1000,1000,6699.54870343,6699.54870343,68.9941410014,2108.02,126.498,399000,-2.31051,-3.12525,6092.15609448,0.0,11.107854001940723,6.21809,2114.8,897.485,-5.65145,2108.02,-1.0535,399000,-0.239438,6699.54870343,-0.480943,-0.101457,0.147223,11103.653980444933,1.69508637200488,0.0,-11.3456,1.1552,16.695807654003147,897.448,2.87017,6667.87352247,398,0.0,68.9941410014,1.7307
923.207,400,68.5208096377,1000.0,67.3286,1000,1000,6648.06624883,6648.06624883,68.5208096377,1922.07,61.2471,400000,-1.93103,-3.60536,5996.3128821,0.0,11.999021935098426,6.24913,1920.75,923.207,-5.47456,1922.07,-1.01677,400000,-0.178774,6648.06624883,-0.473343,-0.0391663,0.158911,11134.586304270115,2.25808154608967,0.0,-12.2358,1.17292,16.68832446899978,920.112,3.03687,6667.87352247,399,0.0,68.5208096377,1.79413
828.373,401,69.0262147745,1000.0,164.483,1000,1000,6700.45468264,6700.45468264,69.0262147745,2169.11,227.784,401000,-1.76693,-2.66193,6607.3279288,0.0,11.53232821200072,6.86618,2168.2,828.373,-5.67967,2169.11,-1.84018,401000,-0.20738,6700.45468264,-0.486081,-0.092225,0.162786,11165.035077006089,2.238593605976348,0.0,-11.9281,1.13883,16.686167664000095,824.822,3.05148,6667.87352247,400,0.0,69.0262147745,1.96884
892.353,402,63.5176309365,1000.0,67.7142,1000,1000,6154.84132333,6154.84132333,63.5176309365,2033.64,82.7232,402000,-2.68894,-2.48022,6263.81232197,0.0,11.689454125025804,6.59357,2031.99,892.353,-5.78388,2033.64,-0.935508,402000,-0.135298,6154.84132333,-0.469977,-0.119808,0.138365,11195.559718001174,2.159653982056625,0.0,-14.0958,1.1534,16.671390491999773,886.788,2.96049,6667.87352247,401,0.0,63.5176309365,1.75297
880.96,403,68.8890781738,1000.0,50.5324,1000,1000,6685.05794187,6685.05794187,68.8890781738,2085.31,65.0309,403000,-2.17417,-3.08391,6378.54202663,0.0,10.341885906065727,6.95554,2082.71,880.96,-5.62797,2085.31,-1.04182,403000,-0.246556,6685.05794187,-0.476278,-8.61883e-05,0.162223,11224.001692594133,1.4290211428924522,0.0,-12.0912,1.15154,16.680950194000616,873.793,3.11043,6667.87352247,402,0.0,68.8890781738,1.74915
873.248,404,71.7521537205,1000.0,159.824,1000,1000,6978.1745022,6978.1745022,71.7521537205,2022.21,140.714,404000,-0.360641,-2.84073,6545.96514511,0.0,12.17145797001649,7.09741,2025.7,873.248,-5.60601,2022.21,-1.49804,404000,-0.219624,6978.1745022,-0.476018,-0.0459593,0.151394,11255.252388943178,2.4124621510309225,0.0,-10.6988,1.12125,16.672617852000258,872.547,2.82274,6667.87352247,403,0.0,71.7521537205,1.77199
924.071,405,70.266835742,1000.0,69.8312,1000,1000,6826.88772102,6826.88772102,70.266835742,2049.45,63.9321,405000,-2.40758,-3.40519,6323.83682283,0.0,11.605022626987193,6.96157,2050.57,924.071,-5.56518,2049.45,-1.21509,405000,-0.162257,6826.88772102,-0.479813,-0.0344362,0.156104,11285.704087728196,2.1607580150230206,0.0,-13.1925,1.13522,16.680107926000346,920.693,2.94453,6667.87352247,404,0.0,70.266835742,1.75679
906.029,406,66.5803585491,1000.0,179.044,1000,1000,6453.47014021,6453.47014021,66.5803585491,2063.11,213.811,406000,-1.96315,-4.14672,6007.98150467,0.0,10.196528679010953,7.94198,2064.0,906.029,-5.73018,2063.11,-1.82962,406000,-0.261659,6453.47014021,-0.490577,-0.10977,0.159424,11314.107690985247,1.5278716100328893,0.0,-15.8817,1.16514,16.681592292999994,901.993,3.12697,6667.87352247,405,0.0,66.5803585491,1.96984
862.25,407,68.9257424789,1000.0,81.1393,1000,1000,6689.18675167,6689.18675167,68.9257424789,2046.06,80.0825,407000,-2.48406,-2.86513,5950.41389948,0.0,12.234153545025038,6.25934,2044.81,862.25,-5.76338,2046.06,-1.28425,407000,-0.175456,6689.18675167,-0.472127,-0.0627118,0.156426,11345.471746528312,2.374562303040875,0.0,-14.9497,1.1654,16.688083044999075,857.628,2.93421,6667.87352247,406,0.0,68.9257424789,1.88706
895.215,408,70.1360258237,1000.0,286.838,1000,1000,6816.60439526,6816.60439526,70.1360258237,2139.74,166.653,408000,-2.32541,-3.90944,6516.47091176,0.0,12.442444552925735,7.59541,2146.55,895.215,-5.48828,2139.74,-1.44474,408000,-0.138241,6816.60439526,-0.474548,0.039238,0.157009,11377.253258648258,2.37943067501692,0.0,-13.4594,1.16591,16.7587023269989,895.055,2.86227,6667.87352247,407,0.0,70.1360258237,1.67528
895.786,409,67.8053920722,1000.0,139.371,1000,1000,6584.18984651,6584.18984651,67.8053920722,2028.47,131.448,409000,-1.62111,-3.42001,6195.14244548,0.0,9.598653567019937,6.95319,2028.21,895.786,-5.84987,2028.47,-1.35375,409000,-0.150245,6584.18984651,-0.47883,-0.0531874,0.162584,11405.513810370265,1.7983472389896633,0.0,-11.6525,1.15223,16.964717023998674,894.379,3.1883,6667.87352247,408,0.0,67.8053920722,1.90685
853.164,410,68.1685835222,1000.0,82.3984,1000,1000,6616.09866534,6616.09866534,68.1685835222,2146.27,87.0096,410000,-1.5565,-3.50134,6344.09658989,0.0,7.88717142004316,6.97691,2145.48,853.164,-5.67606,2146.27,-1.06762,410000,-0.254632,6616.09866534,-0.485072,-0.0835574,0.146359,11431.423509847255,1.3412843129517569,0.0,-17.7826,1.14265,16.860646370998438,851.511,3.1689,6667.87352247,409,0.0,68.1685835222,2.02026
895.805,411,72.0245392129,1000.0,118.963,1000,1000,6998.33652939,6998.33652939,72.0245392129,2077.37,125.961,411000,-1.89907,-2.77689,6178.8760187,0.0,10.084882283939805,7.3283,2070.36,895.805,-5.73234,2077.37,-1.31754,411000,-0.145694,6998.33652939,-0.480216,-0.0451095,0.151509,11460.072999663314,1.8810230901217437,0.0,-12.8932,1.16776,16.692413394997857,889.988,2.75317,6667.87352247,410,0.0,72.0245392129,1.92954
912.14,412,68.1560469846,1000.0,110.704,1000,1000,6616.16332942,6616.16332942,68.1560469846,2067.14,129.888,412000,-2.33748,-2.78176,6288.90865583,0.0,10.131258403001993,7.68802,2069.4,912.14,-5.81994,2067.14,-1.66271,412000,-0.179229,6616.16332942,-0.481092,-0.09014,0.158007,11488.751418709371,1.8719911600528576,0.0,-12.0606,1.16494,16.69091057499827,910.215,3.035,6667.87352247,411,0.0,68.1560469846,1.85941
878.07,413,63.2949144734,1000.0,134.695,1000,1000,6135.99787872,6135.99787872,63.2949144734,2137.68,120.475,413000,-0.365906,-3.24357,5950.67769381,0.0,9.000741882995499,7.60809,2137.27,878.07,-5.85959,2137.68,-1.64743,413000,-0.179268,6135.99787872,-0.47963,-0.0275362,0.164055,11515.984135866374,1.5578452490080963,0.0,-12.5312,1.14247,16.683762099000887,874.84,3.08692,6667.87352247,412,0.0,63.2949144734,2.01925
895.825,414,70.7995093943,1000.0,78.3533,1000,1000,6881.69368033,6881.69368033,70.7995093943,2126.69,84.1771,414000,-1.94104,-2.6487,6174.9961675,0.0,9.47292373698292,6.63615,2131.97,895.825,-5.7853,2126.69,-1.10072,414000,-0.240679,6881.69368033,-0.480564,0.0890248,0.153886,11543.914783970342,1.7785944769784692,0.0,-12.3872,1.15122,16.676516482002626,894.602,3.14943,6667.87352247,413,0.0,70.7995093943,1.86818
875.999,415,69.6444341783,1000.0,687.756,1000,1000,6761.42438968,6761.42438968,69.6444341783,2111.73,657.793,415000,-1.9408,-3.03653,6220.57222591,0.0,9.14230086898533,7.16064,2119.23,875.999,-5.71174,2111.73,-1.71122,415000,-0.302937,6761.42438968,-0.489805,-0.0858493,0.15972,11571.366005835383,1.636532340056874,0.0,-13.6394,1.13079,16.68211983600122,875.18,2.96792,6667.87352247,414,0.0,69.6444341783,1.82761
912.302,416,69.2712147805,1000.0,954.976,1000,1000,6727.07759563,6727.07759563,69.2712147805,2071.66,877.345,416000,-2.20328,-3.76113,5588.03310192,0.0,9.141709732051822,6.99855,2072.83,912.302,-5.85797,2071.66,-2.01646,416000,-0.202818,6727.07759563,-0.473472,-0.0350153,0.162401,11598.853762629436,1.6668423419978353,0.0,-12.9791,1.13339,16.678023851000034,911.375,3.02808,6667.87352247,415,0.0,69.2712147805,1.87492
876.406,417,69.1438873445,1000.0,66.0826,1000,1000,6711.02629478,6711.02629478,69.1438873445,2136.99,76.8936,417000,-2.09875,-3.92165,6175.61440247,0.0,7.5679367179873225,6.70463,2135.61,876.406,-5.43449,2136.99,-1.32041,417000,-0.16456,6711.02629478,-0.491164,-0.0935756,0.161659,11624.347156501417,1.248103607991652,0.0,-14.9678,1.15973,16.67900351699791,874.016,2.91881,6667.87352247,416,0.0,69.1438873445,1.8056
878.736,418,71.8272637278,1000.0,174.768,1000,1000,6981.22435069,6981.22435069,71.8272637278,2109.33,144.426,418000,-1.08374,-2.85031,6319.94938698,0.0,10.100481319041137,7.85061,2118.97,878.736,-5.39936,2109.33,-1.78025,418000,-0.208217,6981.22435069,-0.490776,-0.104017,0.17195,11653.013012841404,1.8809580729430309,0.0,-13.3728,1.14156,16.68835681800192,876.081,3.51032,6667.87352247,417,0.0,71.8272637278,1.78387
899.953,419,69.7538171507,1000.0,65.6299,1000,1000,6777.88477948,6777.88477948,69.7538171507,2167.12,73.3234,419000,-2.13752,-2.33469,6661.76073599,0.0,10.026210810054181,6.86194,2161.38,899.953,-5.41809,2167.12,-1.18823,419000,-0.177181,6777.88477948,-0.495561,-0.062001,0.151419,11681.563608403447,1.846825574986724,0.0,-10.5769,1.1456,16.68506748800064,896.586,2.96145,6667.87352247,418,0.0,69.7538171507,1.66418
879.502,420,67.0656016716,1000.0,96.4291,1000,1000,6512.65918837,6512.65918837,67.0656016716,2099.21,70.7426,420000,-2.30031,-4.08242,6563.70024035,0.0,10.104213248952874,6.52758,2093.31,879.502,-5.65612,2099.21,-1.19716,420000,-0.104153,6512.65918837,-0.489333,-0.0776215,0.155009,11710.158627113413,1.8127134580136044,0.0,-15.4796,1.15264,16.68009451800026,870.753,2.9727,6667.87352247,419,0.0,67.0656016716,1.86119
901.169,421,68.6755076842,1000.0,64.3424,1000,1000,6671.31252455,6671.31252455,68.6755076842,2091.31,71.3683,421000,-2.79769,-3.20015,6206.39496376,0.0,7.623253313926398,6.1608,2087.02,901.169,-5.83142,2091.31,-0.952022,421000,-0.150182,6671.31252455,-0.475506,-0.00892317,0.146721,11735.705078425342,1.2526879719953286,0.0,-14.1647,1.13607,16.67916035899907,897.062,3.16923,6667.87352247,420,0.0,68.6755076842,1.85103
899.045,422,67.4727485381,1000.0,341.468,1000,1000,6550.65691057,6550.65691057,67.4727485381,2069.44,270.559,422000,-1.31059,-2.92644,6268.11026572,0.0,9.235354464024567,6.76727,2073.16,899.045,-5.75307,2069.44,-1.98085,422000,-0.225728,6550.65691057,-0.485507,-0.0429049,0.170165,11763.221274608308,1.6107945509429555,0.0,-15.5531,1.16252,16.677791807000176,896.838,3.68931,6667.87352247,421,0.0,67.4727485381,1.93766
888.347,423,69.7543891433,1000.0,470.771,1000,1000,6778.13140814,6778.13140814,69.7543891433,2178.26,310.778,423000,-2.3597,-2.75256,6207.94313461,0.0,9.228274552035145,7.12045,2174.24,888.347,-5.81224,2178.26,-1.72243,423000,-0.183603,6778.13140814,-0.48361,0.049194,0.155225,11790.803911556299,1.6867394279579457,0.0,-15.4626,1.1574,16.673842103002244,883.834,2.92366,6667.87352247,422,0.0,69.7543891433,1.93931
910.729,424,67.253713849,1000.0,93.8543,1000,1000,6521.21608887,6521.21608887,67.253713849,2042.91,85.3354,424000,-1.66632,-2.94449,6181.49254383,0.0,9.537403468952107,6.94227,2038.28,910.729,-5.45833,2042.91,-1.57877,424000,-0.163271,6521.21608887,-0.488875,-0.0886083,0.162508,11818.703249360226,1.6949841569803539,0.0,-14.3434,1.17084,16.671564453998144,907.033,2.85493,6667.87352247,423,0.0,67.253713849,1.79641
898.598,425,70.0223059291,1000.0,75.1847,1000,1000,6795.63836768,6795.63836768,70.0223059291,2178.95,84.2067,425000,-1.35143,-4.61189,6458.87511203,0.0,8.573567612966144,6.64279,2179.43,898.598,-5.76645,2178.95,-1.48171,425000,-0.261418,6795.63836768,-0.495829,-0.0553944,0.153349,11845.410880858186,1.4603387259958254,0.0,-11.808,1.18142,16.666749215997697,896.074,2.91078,6667.87352247,424,0.0,70.0223059291,1.93158
858.78,426,70.6242415096,1000.0,78.5518,1000,1000,6862.35886223,6862.35886223,70.6242415096,2101.57,94.0628,426000,-0.501317,-2.52642,6426.96906774,0.0,9.848191194087121,7.35861,2096.11,858.78,-5.44887,2101.57,-1.31186,426000,-0.180541,6862.35886223,-0.499381,-0.0299133,0.148805,11873.774590465238,1.8316131359715655,0.0,-11.25,1.17992,16.694317729998147,855.04,3.19346,6667.87352247,425,0.0,70.6242415096,1.82623
870.541,427,68.9400079461,1000.0,212.908,1000,1000,6693.10089576,6693.10089576,68.9400079461,2167.07,189.414,427000,-1.83488,-3.27575,6530.914164,0.0,10.036470083898166,7.09232,2167.26,870.541,-5.40009,2167.07,-1.65823,427000,-0.168861,6693.10089576,-0.489048,-0.0804762,0.164439,11902.337763872181,1.8363395760461572,0.0,-13.5641,1.18117,16.680815620999056,868.721,3.09591,6667.87352247,426,0.0,68.9400079461,1.72705
843.981,428,71.3086229734,1000.0,58.9369,1000,1000,6933.9833259,6933.9833259,71.3086229734,2201.42,69.7061,428000,-2.19926,-2.89037,6549.37781973,0.0,9.308783708933333,6.67478,2208.58,843.981,-5.41707,2201.42,-1.39798,428000,-0.236738,6933.9833259,-0.494112,-0.134662,0.152266,11929.952228256143,1.6318873120217177,0.0,-13.4796,1.14751,16.687940134997916,840.165,2.9056,6667.87352247,427,0.0,71.3086229734,1.84962
925.454,429,71.2325755136,1000.0,93.9256,1000,1000,6918.08396684,6918.08396684,71.2325755136,2091.71,109.498,429000,-1.69825,-3.4152,6297.30643716,0.0,9.027901569090318,7.30203,2093.26,925.454,-5.63159,2091.71,-2.07729,429000,-0.24427,6918.08396684,-0.478252,-0.0417167,0.171628,11957.273069228237,1.609349223006575,0.0,-12.327,1.1451,16.678213786002743,919.643,3.46972,6667.87352247,428,0.0,71.2325755136,1.80813
890.71,430,70.9610248514,1000.0,84.9254,1000,1000,6898.54860572,6898.54860572,70.9610248514,2140.41,62.7335,430000,-1.11438,-3.69672,6313.55576875,0.0,9.058656471039285,6.88565,2144.07,890.71,-5.70605,2140.41,-1.54048,430000,-0.258531,6898.54860572,-0.486798,-0.0879764,0.16195,11984.616635647295,1.6224534230168501,0.0,-12.6239,1.13031,16.687531491999835,887.629,3.47752,6667.87352247,429,0.0,70.9610248514,1.82715
966.657,431,67.8489209476,1000.0,105.853,1000,1000,6584.18331781,6584.18331781,67.8489209476,2084.19,73.8175,431000,-1.49183,-2.4262,6233.42544427,0.0,9.464421496955765,7.62069,2084.92,966.657,-5.49476,2084.19,-1.6925,431000,-0.247598,6584.18331781,-0.484264,-0.0493072,0.167635,12012.464773795311,1.70183090905266,0.0,-11.9558,1.10382,16.671329129003425,963.66,3.11141,6667.87352247,430,0.0,67.8489209476,1.74347
929.099,432,68.8898801174,1000.0,124.072,1000,1000,6692.68839924,6692.68839924,68.8898801174,2085.97,119.202,432000,-2.0748,-3.0189,6444.82562686,0.0,7.975724050967983,7.2005,2089.47,929.099,-5.58221,2085.97,-1.10181,432000,-0.16234,6692.68839924,-0.476322,-0.0580554,0.162032,12038.427746309235,1.3136619699544099,0.0,-13.2793,1.14157,16.684023801000876,926.172,3.02602,6667.87352247,431,0.0,68.8898801174,1.81286
920.677,433,67.6287062153,1000.0,198.378,1000,1000,6561.47051238,6561.47051238,67.6287062153,2073.02,257.496,433000,-1.84083,-2.74795,6188.24226941,0.0,10.075378902023658,6.78918,2065.05,920.677,-5.66223,2073.02,-1.45058,433000,-0.172592,6561.47051238,-0.484266,-0.04,0.161713,12067.055710244293,1.8576454170324723,0.0,-12.1146,1.13259,16.694994161000068,914.666,2.58527,6667.87352247,432,0.0,67.6287062153,1.78096
942.928,434,69.8442713106,1000.0,79.3919,1000,1000,6780.37688735,6780.37688735,69.8442713106,2109.2,76.9029,434000,-1.4289,-2.64124,6530.97032754,0.0,10.017088238972065,6.61915,2108.63,942.928,-5.51106,2109.2,-1.37281,434000,-0.249902,6780.37688735,-0.474149,-0.0473003,0.155398,12095.573858865346,1.8282174110754568,0.0,-12.1794,1.12324,16.684757031998743,941.356,3.26374,6667.87352247,433,0.0,69.8442713106,1.75221
888.871,435,72.9494282526,1000.0,159.215,1000,1000,7101.61733937,7101.61733937,72.9494282526,2112.13,167.631,435000,-2.02313,-3.56,6428.44003201,0.0,9.626756792957167,7.52886,2114.67,888.871,-5.55558,2112.13,-1.23774,435000,-0.176602,7101.61733937,-0.476801,-0.00189066,0.155605,12123.637850151323,1.7563811070285738,0.0,-14.0274,1.15273,16.67785719099993,885.526,2.69578,6667.87352247,434,0.0,72.9494282526,1.66629
885.135,436,68.0768972226,1000.0,141.926,1000,1000,6610.06455594,6610.06455594,68.0768972226,2079.22,129.053,436000,-2.25986,-3.25958,6274.3882874,0.0,7.287772363040858,7.04978,2080.62,885.135,-5.49235,2079.22,-1.15989,436000,-0.138907,6610.06455594,-0.484519,-0.103552,0.150612,12148.772009405418,1.1808868840598734,0.0,-11.4649,1.15255,16.6791887899999,882.888,3.30273,6667.87352247,435,0.0,68.0768972226,1.69691
872.55,437,71.2010638507,1000.0,79.1005,1000,1000,6918.98604178,6918.98604178,71.2010638507,2173.39,74.0321,437000,-1.66004,-2.79394,6417.14854834,0.0,9.58929134803111,6.83186,2172.64,872.55,-5.75798,2173.39,-1.12216,437000,-0.172832,6918.98604178,-0.48175,-0.0931936,0.154922,12176.8402158505,1.7909695440466749,0.0,-17.0763,1.17658,16.676622646002215,869.866,3.40109,6667.87352247,436,0.0,71.2010638507,2.07943
931.313,438,67.5254423038,1000.0,174.297,1000,1000,6557.74212237,6557.74212237,67.5254423038,2085.1,144.475,438000,-0.708285,-3.4734,6321.12953872,0.0,9.957048974036297,6.63453,2081.91,931.313,-5.5519,2085.1,-1.90213,438000,-0.189042,6557.74212237,-0.481794,-0.0742546,0.168009,12205.289948869498,1.8215795589603658,0.0,-14.3614,1.14522,16.68649130400081,927.998,3.78646,6667.87352247,437,0.0,67.5254423038,1.77761
882.272,439,70.909151496,1000.0,61.5118,1000,1000,6890.10668673,6890.10668673,70.909151496,2166.27,76.3969,439000,-2.18312,-3.31444,6506.47995514,0.0,10.434014780035795,6.61159,2164.01,882.272,-5.80475,2166.27,-1.16603,439000,-0.272068,6890.10668673,-0.4786,-0.0574015,0.15001,12234.30191227855,1.904665535021195,0.0,-13.8252,1.13102,16.678403509999043,876.271,2.74264,6667.87352247,438,0.0,70.909151496,1.8766
865.246,440,67.7553968658,1000.0,75.3495,1000,1000,6571.62516162,6571.62516162,67.7553968658,2158.71,76.1079,440000,-2.23058,-3.18337,6142.28741384,0.0,8.535505086932972,6.09739,2163.89,865.246,-5.53705,2158.71,-1.41213,440000,-0.221862,6571.62516162,-0.488884,-0.114554,0.153577,12260.942698191475,1.4265695679969213,0.0,-10.7983,1.18597,16.67515804699724,861.586,3.12832,6667.87352247,439,0.0,67.7553968658,1.61666
842.968,441,72.6023853707,1000.0,53.9159,1000,1000,7057.21215359,7057.21215359,72.6023853707,2243.55,50.8968,441000,-0.0714059,-3.22771,6294.72158039,0.0,9.997242869005277,6.64183,2241.32,842.968,-5.7414,2243.55,-1.54741,441000,-0.14044,7057.21215359,-0.484027,-0.0883153,0.150972,12289.559658276457,1.9216560329732602,0.0,-12.4015,1.18916,16.705010993999167,840.06,3.63246,6667.87352247,440,0.0,72.6023853707,1.79578
852.252,442,70.5373476756,1000.0,593.691,1000,1000,6856.32940802,6856.32940802,70.5373476756,2143.52,463.287,442000,-0.189568,-3.65053,6457.84565219,0.0,9.73089804299525,7.66349,2144.86,852.252,-5.47142,2143.52,-2.34549,442000,-0.217248,6856.32940802,-0.488732,-0.11753,0.170194,12317.7598331934,1.7937798549464787,0.0,-13.7421,1.12341,16.688169544999255,846.923,3.15823,6667.87352247,441,0.0,70.5373476756,1.72099
935.349,443,68.8320335704,1000.0,155.476,1000,1000,6687.85474219,6687.85474219,68.8320335704,2154.16,117.452,443000,-0.465803,-2.67475,6237.58888345,0.0,9.127842844049155,7.14578,2155.89,935.349,-5.3826,2154.16,-1.41105,443000,-0.254187,6687.85474219,-0.482324,-0.0486308,0.157609,12345.173338779436,1.6086825729944394,0.0,-13.5393,1.12349,16.67531991299984,931.553,2.88245,6667.87352247,442,0.0,68.8320335704,1.81336
