log-sigs-min,epoch,MinProgress,mean-sq-bellman-error1,time-total,return-average,qf1-std,episode-length-std,policy-mus-min,policy-mus-std,vf-std,log-pi-max,StdProgress,vf-avg,mean-sq-bellman-error2,episode-length-max,return-max,MaxProgress,total-samples,log-pi-mean,qf1-avg,time-eval,mean-qf-diff,max-path-return,policy-mus-max,pool-size,log-sigs-max,time-train,episodes,return-min,last-path-return,log-sigs-mean,return-std,log-pi-std,AverageProgress,qf2-avg,episode-length-min,time-sample,qf2-std,log-sigs-std,policy-mus-mean,episode-length-avg,log-pi-min
-0.749688,54,12.9952400106,36.3038,1359.0610259218956,676.393333339,117.618,0.0,-2.0177,0.7288,116.644,-3.72803,0.0,262.255,32.714,1000,676.393333339,12.9952400106,55000,-8.28819,260.736,1.0754690589965321,5.8367,799.7883055470039,2.42234,55000,-0.139806,9.529230142012239,90,676.393333339,799.7883055470039,-0.409924,0.0,2.25424,12.9952400106,260.736,1000,1.5832968840841204,117.618,0.085121,0.0399853,1000.0,-18.3263
-0.787951,55,1.21944296757,41.1486,1370.2494398734998,65.4106864435,130.308,0.0,-2.39302,0.746844,129.404,-4.60938,0.0,237.669,38.5724,54,65.4106864435,1.21944296757,56000,-7.97672,237.12,16.66917548899073,5.74648,799.7883055470039,2.21284,56000,-0.198119,8.656560810515657,92,65.4106864435,78.68734988482058,-0.418616,0.0,1.88326,1.21944296757,237.12,54,1.6212021201499738,130.308,0.0866224,0.0124683,54.0,-15.2713
-0.799403,56,5.76993542995,35.3072,1398.4730052020168,261.508320957,125.259,0.0,-2.40642,0.74198,125.967,-4.01838,0.0,260.553,33.4961,1000,261.508320957,5.76993542995,57000,-8.16967,259.918,0.9157419209950604,5.84063,799.7883055470039,2.82434,57000,-0.112245,9.953930659394246,93,261.508320957,629.200607562406,-0.417089,0.0,2.04286,5.76993542995,259.918,1000,1.5894968802458607,125.259,0.091344,0.0223349,1000.0,-16.3038
-0.951353,57,4.63255512145,39.9384,1427.0769483283511,176.171305577,132.622,0.0,-2.38319,0.788813,132.636,-3.61107,0.0,256.242,38.2668,1000,176.171305577,4.63255512145,58000,-7.90658,252.23,16.683074055006728,6.44828,799.7883055470039,2.51807,58000,-0.156124,10.24990422342671,95,176.171305577,15.124824407489324,-0.432785,0.0,2.1816,4.63255512145,252.23,1000,1.6773837368818931,132.622,0.10186,0.0100747,1000.0,-16.4879
-0.772162,58,6.43120975332,43.3086,1455.875067653542,341.893025645,123.927,0.0,-2.56567,0.712715,125.048,-4.34044,0.0,270.377,50.9127,1000,341.893025645,6.43120975332,59000,-7.95547,266.619,16.680088391993195,5.90005,799.7883055470039,2.2505,59000,-0.158117,10.20972977252677,96,341.893025645,365.83387256370537,-0.410511,0.0,1.98531,6.43120975332,266.619,1000,1.9115180007647723,123.927,0.0891694,-0.00251016,1000.0,-19.2364
-0.755507,59,0.969650272196,35.8702,1486.6412907327758,77.0567951153,127.976,0.0,-2.36152,0.730639,128.464,-3.74845,0.0,257.003,34.5008,1000,77.0567951153,0.969650272196,60000,-8.10851,256.328,16.66667923197383,5.9471,799.7883055470039,2.24701,60000,-0.100863,11.843345381435938,98,77.0567951153,66.11959924502159,-0.413674,0.0,2.06362,0.969650272196,256.328,1000,2.246267999871634,127.976,0.0857778,-0.0193252,1000.0,-15.6874
-0.798042,60,16.9709100108,37.9823,1513.260611682781,886.909922384,117.762,0.0,-2.60369,0.740684,118.834,-3.23184,0.0,271.429,37.9756,1000,886.909922384,16.9709100108,61000,-7.97893,270.394,16.67950468097115,6.31403,799.7883055470039,2.49442,61000,-0.150867,8.398513220192399,99,886.909922384,408.50098142391926,-0.409009,0.0,2.15949,16.9709100108,270.394,1000,1.5506583039532416,117.762,0.0869642,0.0672817,1000.0,-15.2025
-0.868636,61,11.8810087647,53.0144,1539.0531851489795,610.260357456,119.513,0.0,-2.80904,0.745583,118.7,-3.77068,0.0,277.471,46.6025,1000,610.260357456,11.8810087647,62000,-8.12552,275.012,16.674010494025424,6.86476,799.7883055470039,2.33396,62000,-0.169122,7.608848934352864,100,610.260357456,167.88014592450136,-0.410077,0.0,2.12802,11.8810087647,275.012,1000,1.5113850318011828,119.513,0.0872894,-0.0106097,1000.0,-15.4647
-0.837267,62,4.0919557534,34.7109,1570.7446569763124,233.998758448,119.959,0.0,-2.43013,0.747007,119.418,-4.46428,0.0,256.368,37.9275,1000,233.998758448,4.0919557534,63000,-8.20451,258.416,16.67277316498803,5.58242,799.7883055470039,2.20533,63000,-0.159391,12.569058977125678,101,233.998758448,418.50043765178765,-0.396726,0.0,1.92002,4.0919557534,258.416,1000,2.4439566332730465,119.959,0.0763592,-0.0301046,1000.0,-15.7104
-0.807698,63,10.5828900559,53.0355,1601.658028160804,541.444528516,120.335,0.0,-2.05018,0.769332,121.543,-3.92748,0.0,269.965,49.8662,1000,541.444528516,10.5828900559,64000,-7.87294,270.156,16.679194166033994,5.91148,799.7883055470039,2.60071,64000,-0.176302,11.912766158988234,102,541.444528516,534.7600967335208,-0.400375,0.0,1.78939,10.5828900559,270.156,1000,2.326971905422397,120.335,0.0863591,0.0921616,1000.0,-15.697
-0.715132,64,10.6692260026,44.9869,1630.9716285794275,429.059952816,121.218,0.0,-2.85536,0.740504,122.729,-3.65883,0.0,275.595,40.5403,1000,429.059952816,10.6692260026,65000,-8.11788,275.313,16.67407990200445,5.84307,799.7883055470039,2.63018,65000,-0.136339,10.780919984448701,103,429.059952816,244.61287938168024,-0.396879,0.0,2.21225,10.6692260026,275.313,1000,1.8623698911396787,121.218,0.0868014,-0.0432946,1000.0,-16.322
-0.790923,65,13.778344259,33.4,1659.4528679513605,613.30184232,122.495,0.0,-2.71365,0.748233,123.71,-4.32759,0.0,279.801,38.8292,1000,613.30184232,13.778344259,66000,-8.27572,277.87,16.671025645977352,6.16267,839.6976627149166,2.48142,66000,-0.127771,10.145975422754418,104,613.30184232,839.6976627149166,-0.397019,0.0,2.14543,13.778344259,277.87,1000,1.6400327741284855,122.495,0.0918849,0.00969716,1000.0,-16.4988
-0.793527,66,7.86548440473,36.3878,1690.159434693167,427.839312668,120.587,0.0,-2.43915,0.718966,120.839,-3.92386,0.0,283.581,38.9192,1000,427.839312668,7.86548440473,67000,-8.3057,279.6,16.71984757599421,6.00406,839.6976627149166,2.2105,67000,-0.16634,11.782832796103321,105,427.839312668,730.3663438084953,-0.383042,0.0,2.21917,7.86548440473,279.6,1000,2.228211093635764,120.587,0.0836774,0.021398,1000.0,-20.2
-0.835485,67,5.1460625864,41.8464,1722.440217988973,281.162211273,126.031,0.0,-2.74384,0.756265,126.188,-3.22523,0.0,291.739,39.6205,1000,281.162211273,5.1460625864,68000,-8.03306,291.751,16.67721462796908,6.17309,839.6976627149166,2.07788,68000,-0.120113,13.059871367935557,106,281.162211273,182.93014021155906,-0.394256,0.0,2.12325,5.1460625864,291.751,1000,2.5388785658287816,126.031,0.091896,-0.0581673,1000.0,-14.2714
-0.928859,68,4.96661010193,40.8296,1751.1384898840333,271.17891053,118.361,0.0,-2.65819,0.747805,117.737,-4.16081,0.0,284.866,49.3399,1000,271.17891053,4.96661010193,69000,-8.32465,281.587,16.6808686380391,5.36378,839.6976627149166,2.39555,69000,-0.141816,10.18215688347118,107,271.17891053,715.2956508607164,-0.390655,0.0,2.11679,4.96661010193,281.587,1000,1.843817780551035,118.361,0.0878859,0.0618113,1000.0,-17.6582
-0.918953,69,7.20961253398,42.9608,1777.5339041788247,282.762499569,126.797,0.0,-2.45566,0.74448,126.456,-3.15217,0.0,290.164,40.0394,1000,282.762499569,7.20961253398,70000,-8.02702,286.105,16.67230757197831,6.05435,839.6976627149166,3.32613,70000,-0.0992664,8.202008345688228,108,282.762499569,673.9184520812322,-0.392286,0.0,1.95047,7.20961253398,286.105,1000,1.52384879818419,126.797,0.0942076,0.0649751,1000.0,-13.4857
-0.919752,70,8.33225924215,42.3864,1807.4678794741048,438.110586528,125.745,0.0,-2.34149,0.760471,126.616,-4.2263,0.0,287.95,38.8426,1000,438.110586528,8.33225924215,71000,-8.02639,285.68,16.680475600995123,6.34622,839.6976627149166,3.44079,71000,-0.137708,11.134010149515234,109,438.110586528,390.0662470780656,-0.390957,0.0,2.01225,8.33225924215,285.68,1000,2.1250286637223326,125.745,0.0902661,-0.0185835,1000.0,-15.9032
-1.01894,71,10.4968866744,40.4524,1840.3591224602424,557.781848044,123.742,0.0,-2.21007,0.711244,123.675,-1.82952,0.0,284.421,38.6579,1000,557.781848044,10.4968866744,72000,-8.17083,283.457,16.66600509703858,5.68605,839.6976627149166,1.99755,72000,-0.137266,13.604192233586218,111,557.781848044,25.700920547704392,-0.377884,0.0,1.94387,10.4968866744,283.457,1000,2.617499816522468,123.742,0.0996388,-0.0430009,1000.0,-15.4142
-0.901252,72,5.33959006568,37.1005,1867.8762649337295,272.012685358,119.346,0.0,-2.56085,0.754972,119.526,-4.18896,0.0,298.112,31.0284,1000,272.012685358,5.33959006568,73000,-8.36793,294.927,16.66981966100866,5.84449,839.6976627149166,2.29493,73000,-0.0745084,9.086296592839062,112,272.012685358,760.7726835598046,-0.382779,0.0,2.21422,5.33959006568,294.927,1000,1.7574320968124084,119.346,0.0929577,-0.00347603,1000.0,-18.6704
-0.810708,73,1.99977183382,41.9903,1879.7196741827647,109.865184011,113.772,0.0,-2.78623,0.742343,115.324,-3.72095,0.0,302.923,43.4016,173,109.865184011,1.99977183382,74000,-8.54718,301.399,16.68234596698312,5.97179,839.6976627149166,2.41835,74000,-0.135836,7.47696439223364,113,109.865184011,526.7213384868911,-0.379643,0.0,2.09992,1.99977183382,301.399,173,1.4700388789060526,113.772,0.0848146,0.0246897,173.0,-19.3443
-0.911703,74,12.6136067456,35.1079,1910.3455148954527,667.157426875,121.976,0.0,-2.463,0.720744,121.717,-3.9288,0.0,308.969,34.9385,1000,667.157426875,12.6136067456,75000,-8.305,303.698,2.891106370021589,5.64541,839.6976627149166,2.36342,75000,-0.115705,11.784862189379055,116,667.157426875,84.1727841565067,-0.379459,0.0,1.89714,12.6136067456,303.698,1000,2.1704294392839074,121.976,0.0882091,0.0768527,1000.0,-15.6883
-0.90285,75,12.7514131889,37.6042,1938.467595341208,671.932946447,120.616,0.0,-2.776,0.745772,120.16,-3.90861,0.0,305.39,38.2543,1000,671.932946447,12.7514131889,76000,-8.37697,301.157,16.674475123989396,6.11322,839.6976627149166,2.21173,76000,-0.139313,9.795655936701223,117,671.932946447,616.717053629618,-0.383471,0.0,2.26531,12.7514131889,301.157,1000,1.6476398840313777,120.616,0.0922489,0.0100117,1000.0,-18.9561
-0.756088,76,11.4993928194,41.0868,1967.803715423157,611.401628551,123.992,0.0,-2.4597,0.750316,122.726,-3.99849,0.0,315.951,38.2368,1000,611.401628551,11.4993928194,77000,-8.30514,313.853,16.68324357701931,5.26261,839.6976627149166,2.76939,77000,-0.109409,10.897103822266217,118,611.401628551,149.87451835511303,-0.366657,0.0,2.12192,11.4993928194,313.853,1000,1.7636541796382517,123.992,0.0860328,-0.020023,1000.0,-16.967
-0.975014,77,7.46905847697,42.5693,1999.4174469627906,404.432784913,119.218,0.0,-2.31643,0.736118,118.558,-3.8617,0.0,296.976,34.5762,1000,404.432784913,7.46905847697,78000,-8.16609,294.295,16.683074670960195,5.49287,839.6976627149166,2.82624,78000,-0.139708,12.477517807041295,119,404.432784913,483.1521564339629,-0.369026,0.0,2.07237,7.46905847697,294.295,1000,2.4509499006089754,119.218,0.0863357,-0.0498906,1000.0,-15.1392
-0.882208,78,0.523010822785,45.6371,2009.4777924349182,28.1392746076,126.833,0.0,-2.18389,0.695809,126.546,-4.01763,0.0,310.995,36.866,38,28.1392746076,0.523010822785,79000,-8.53407,309.574,16.676703737990465,5.34837,839.6976627149166,2.18335,79000,-0.0714145,7.864803044765722,121,28.1392746076,535.5450015331589,-0.357706,0.0,2.09617,0.523010822785,309.574,38,1.5627573523088358,126.833,0.0874078,-0.0553971,38.0,-15.734
-0.840093,79,13.0181979372,46.2564,2040.7752692074282,651.173740801,127.659,0.0,-2.53991,0.722744,128.294,-4.31231,0.0,300.97,37.3825,1000,651.173740801,13.0181979372,80000,-8.32914,299.061,0.6319346990203485,5.70674,839.6976627149166,2.77747,80000,-0.0988845,12.382563221384771,122,651.173740801,559.7161939723886,-0.380028,0.0,2.02266,13.0181979372,299.061,1000,2.221335571142845,127.659,0.0962994,0.0354162,1000.0,-15.0123
-0.787353,80,2.38405956854,41.9983,2067.1658034741413,154.789929968,119.935,0.0,-2.55015,0.730079,121.364,-3.83592,0.0,303.614,39.3704,1000,154.789929968,2.38405956854,81000,-8.39002,303.823,16.696897985006217,6.0301,839.6976627149166,3.1087,81000,-0.119747,8.178489152400289,123,154.789929968,375.88012722945933,-0.375405,0.0,2.18376,2.38405956854,303.823,1000,1.5516206334577873,119.935,0.0955963,-0.0269912,1000.0,-15.7783
-0.760031,81,15.5874306497,44.1593,2096.6847448350163,782.76737547,133.485,0.0,-2.15063,0.703437,133.65,-4.50355,0.0,307.076,46.4108,1000,782.76737547,15.5874306497,82000,-8.40547,307.998,16.67126366501907,5.75501,839.6976627149166,2.39944,82000,-0.133314,10.964662264566869,124,782.76737547,263.2718815723624,-0.360605,0.0,2.1908,15.5874306497,307.998,1000,1.880549349123612,133.485,0.0934542,-0.0785961,1000.0,-17.6464
-0.947553,82,12.2572559946,41.4637,2126.1661524476367,648.558574055,127.383,0.0,-2.336,0.721383,125.774,-2.91004,0.0,334.214,40.2721,1000,648.558574055,12.2572559946,83000,-8.27719,332.358,16.666152695019264,5.72468,839.6976627149166,2.54363,83000,-0.0996897,10.89998912269948,126,648.558574055,284.7546838073008,-0.377247,0.0,2.13406,12.2572559946,332.358,1000,1.9184846229036339,127.383,0.096991,0.0806948,1000.0,-18.0846
-0.905776,83,13.5035930664,36.6585,2154.7710156787653,667.655344396,126.049,0.0,-2.14591,0.695688,125.192,-2.81891,0.0,321.956,34.871,1000,667.655344396,13.5035930664,84000,-8.43363,320.883,16.666001998004504,5.78852,854.6970368796135,2.36073,84000,-0.10657,10.191132740059402,127,667.655344396,854.6970368796135,-0.360209,0.0,2.08133,13.5035930664,320.883,1000,1.7441347201238386,126.049,0.0927391,-0.00365811,1000.0,-16.3929
-0.989899,84,1.94507757149,38.323,2183.3385051616933,129.394070403,123.46,0.0,-2.35386,0.754071,122.824,-4.50916,0.0,339.59,42.8428,1000,129.394070403,1.94507757149,85000,-8.36611,338.187,16.669945261033718,6.30523,854.6970368796135,2.423,85000,-0.103037,10.086144505534321,128,129.394070403,587.5498046501906,-0.38137,0.0,2.02982,1.94507757149,338.187,1000,1.805292043427471,123.46,0.105754,0.0284778,1000.0,-17.8288
-0.869419,85,8.24989160448,40.2342,2210.3124457161757,425.792154938,128.734,0.0,-3.07104,0.713867,129.893,-3.37373,0.0,333.229,41.4224,1000,425.792154938,8.24989160448,86000,-8.39983,325.097,16.679822731995955,6.27395,854.6970368796135,2.44245,86000,-0.141597,8.765169231104665,129,425.792154938,582.5050377783281,-0.375135,0.0,2.10893,8.24989160448,325.097,1000,1.5355627893586643,128.734,0.0960036,-0.0722932,1000.0,-15.8342
-0.835148,86,2.66256421684,35.9621,2239.8599401102983,171.49107445,133.757,0.0,-2.20159,0.71589,134.918,-4.61102,0.0,321.449,30.5356,1000,171.49107445,2.66256421684,87000,-8.5274,319.588,16.67051237099804,5.68914,854.6970368796135,2.20002,87000,-0.100599,10.9336286909529,130,171.49107445,266.35299994028514,-0.359774,0.0,2.1987,2.66256421684,319.588,1000,1.9494501542067155,133.757,0.0928459,0.00333968,1000.0,-17.664
-1.02318,87,2.66028166368,43.2035,2253.6121022014995,138.47853043,133.081,0.0,-2.68428,0.711908,133.361,-4.79329,0.0,315.681,38.2152,98,138.47853043,2.66028166368,88000,-8.6438,310.98,16.667099916026928,5.74312,1150.500476732182,2.59133,88000,-0.0996527,10.36439590685768,131,138.47853043,1150.500476732182,-0.349494,0.0,2.08382,2.66028166368,310.98,98,1.757071130326949,133.081,0.0997887,-0.035383,98.0,-16.7633
-0.932439,88,11.3130124633,46.8999,2281.0149494049256,598.072888168,131.329,0.0,-2.53171,0.733627,131.339,-3.99665,0.0,336.303,42.5073,1000,598.072888168,11.3130124633,89000,-8.45965,332.686,1.636090443993453,6.26705,1150.500476732182,2.86562,89000,-0.0807767,8.982761188119184,132,598.072888168,692.4863609379987,-0.352113,0.0,1.96756,11.3130124633,332.686,1000,1.7408586873789318,131.329,0.100287,0.0127248,1000.0,-17.0723
-0.867257,89,15.8790053053,46.9157,2308.4859702746035,755.268641098,131.74,0.0,-2.0933,0.70338,133.318,-4.68962,0.0,332.925,41.2609,1000,755.268641098,15.8790053053,90000,-8.31715,332.633,16.675892837985884,5.78412,1150.500476732182,2.19377,90000,-0.0799482,9.108128536609001,133,755.268641098,747.8114866456145,-0.358224,0.0,1.91551,15.8790053053,332.633,1000,1.6878427061019465,131.74,0.0991638,-0.033066,1000.0,-14.4308
-0.981196,90,12.3956785187,47.1704,2336.3365428736433,655.877124876,133.282,0.0,-2.25079,0.707461,133.154,-4.72521,0.0,348.404,46.4658,1000,655.877124876,12.3956785187,91000,-8.3736,348.902,16.683464172005188,5.64311,1150.500476732182,2.44865,91000,-0.0687714,9.3869536058628,134,655.877124876,506.3414982855943,-0.355833,0.0,2.03535,12.3956785187,348.902,1000,1.790924631175585,133.282,0.0977474,-0.0115363,1000.0,-16.5163
-0.904061,91,1.32720639248,41.2149,2347.227856379992,71.0203931119,131.567,0.0,-2.71561,0.73639,130.842,-2.87232,0.0,336.358,40.9876,80,71.0203931119,1.32720639248,92000,-8.41574,336.155,16.668099062982947,6.03024,1150.500476732182,2.93111,92000,-0.108257,8.01888599130325,135,71.0203931119,831.0144744683952,-0.362732,0.0,2.05292,1.32720639248,336.155,80,1.539813530165702,131.567,0.101311,0.04928,80.0,-16.1035
-0.79702,92,15.0511646335,39.3513,2375.848361717246,751.194725602,133.883,0.0,-2.19624,0.715094,134.336,-3.72934,0.0,352.434,40.2159,1000,751.194725602,15.0511646335,93000,-8.44607,346.418,1.3369639799930155,5.78755,1150.500476732182,2.20977,93000,-0.138018,10.083207830495667,136,751.194725602,645.0890882515853,-0.362629,0.0,2.14385,15.0511646335,346.418,1000,1.8518730836804025,133.883,0.094162,0.0402215,1000.0,-16.0222
-1.01183,93,19.2649893049,45.674,2403.302231295849,954.653100121,130.165,0.0,-2.36311,0.722161,130.211,-4.00303,0.0,332.999,38.3407,1000,954.653100121,19.2649893049,94000,-8.5753,333.899,16.680993667978328,5.41732,1150.500476732182,2.38431,94000,-0.043638,9.086844573437702,138,954.653100121,78.62448692325371,-0.344451,0.0,1.98088,19.2649893049,333.899,1000,1.6842749171773903,130.165,0.100586,-0.0534373,1000.0,-18.7823
-0.843938,94,0.566019370528,37.9327,2412.969030550099,29.3281616668,128.968,0.0,-1.92083,0.694263,127.345,-3.60724,0.0,346.481,31.9208,35,29.3281616668,0.566019370528,95000,-8.7076,346.515,16.68630437203683,6.16476,1150.500476732182,2.52628,95000,-0.130752,7.588876305206213,140,29.3281616668,73.64120145734394,-0.350678,0.0,2.18429,0.566019370528,346.515,35,1.4861196150886826,128.968,0.0989409,0.0226377,35.0,-15.8722
-0.918094,95,2.19666020327,50.9922,2426.919867205026,92.3824866033,129.551,0.0,-2.69551,0.714276,129.738,-2.60792,0.0,350.876,41.3771,77,92.3824866033,2.19666020327,96000,-8.72573,347.953,0.5943105689948425,6.06317,1150.500476732182,2.4094,96000,-0.0944544,10.865479819243774,141,92.3824866033,798.2517269242268,-0.343464,0.0,2.30137,2.19666020327,347.953,77,1.7947701927041635,129.551,0.0926424,0.0529406,77.0,-16.9977
-0.784438,96,18.0481157572,68.5403,2455.3191697830334,867.453963464,133.47,0.0,-2.13941,0.685246,133.764,-4.17939,0.0,351.179,53.5412,1000,867.453963464,18.0481157572,97000,-8.52022,349.708,1.2947039169957861,6.15892,1150.500476732182,2.67757,97000,-0.138712,9.846530334849376,143,867.453963464,539.6023213623724,-0.345641,0.0,2.02142,18.0481157572,349.708,1000,1.8741600241046399,133.47,0.0927484,0.0567187,1000.0,-15.4148
-1.02961,97,2.16333666233,44.0068,2482.8194646267802,140.062582204,135.402,0.0,-2.35043,0.687487,136.341,-3.47618,0.0,367.105,40.7333,1000,140.062582204,2.16333666233,98000,-8.59951,363.821,16.68215136200888,5.77175,1150.500476732182,2.15359,98000,-0.142627,9.067984748573508,144,140.062582204,912.1105155397161,-0.355292,0.0,2.23011,2.16333666233,363.821,1000,1.760170885187108,135.402,0.102961,-0.0140102,1000.0,-17.0403
-1.01608,98,10.4897625234,37.162,2510.2914426432108,560.325956302,134.239,0.0,-2.22225,0.719012,134.277,-3.10048,0.0,368.638,42.3574,1000,560.325956302,10.4897625234,99000,-8.88502,367.107,16.67214633000549,5.8848,1150.500476732182,2.45092,99000,-0.0948909,9.268051370163448,145,560.325956302,396.9370852501167,-0.344758,0.0,2.15455,10.4897625234,367.107,1000,1.5313782133162022,134.239,0.103009,0.0318561,1000.0,-16.7183
-1.04452,99,17.156828853,58.4004,2538.080160290061,894.26843068,133.241,0.0,-2.52461,0.735953,131.978,-3.1255,0.0,358.409,45.809,1000,894.26843068,17.156828853,100000,-8.43805,354.086,16.673389760020655,6.39399,1150.500476732182,2.77665,100000,-0.106875,9.58287328114966,147,894.26843068,62.96385120874953,-0.361609,0.0,2.04212,17.156828853,354.086,1000,1.5344802516628988,133.241,0.110132,0.0705287,1000.0,-16.3206
-0.962907,100,10.6313011312,42.447,2569.8033071193495,514.845380615,140.026,0.0,-2.54656,0.732544,142.442,-4.56101,0.0,354.927,42.4829,1000,514.845380615,10.6313011312,101000,-8.45634,351.081,16.67201215500245,6.05616,1150.500476732182,2.39306,101000,-0.136069,12.687155831896234,149,514.845380615,497.28403154056565,-0.356045,0.0,2.10785,10.6313011312,351.081,1000,2.3635304023628123,140.026,0.0975138,-0.0100449,1000.0,-15.5546
-1.10759,101,4.51510018075,52.0012,2601.8865436901106,256.680018041,131.87,0.0,-2.8334,0.753965,129.943,-2.36088,0.0,364.013,63.2361,1000,256.680018041,4.51510018075,102000,-8.44525,365.849,16.671913032012526,5.84214,1150.500476732182,3.04705,102000,-0.120733,12.953499450697564,151,256.680018041,352.8159156583418,-0.35796,0.0,2.17997,4.51510018075,365.849,1000,2.467301106022205,131.87,0.121733,-0.00380238,1000.0,-15.4914
-0.997945,102,18.5606926819,47.8305,2629.7914297473617,946.907071458,143.825,0.0,-2.26463,0.734422,143.082,-4.85084,0.0,368.487,47.4687,1000,946.907071458,18.5606926819,103000,-8.60779,371.845,16.667712682043202,5.77272,1150.500476732182,2.41897,103000,-0.114299,9.666197128593922,152,946.907071458,128.7249552648364,-0.348711,0.0,2.12874,18.5606926819,371.845,1000,1.5647453166311607,143.825,0.0973741,0.04283,1000.0,-17.501
-0.91492,103,3.73029886381,44.0536,2655.935011170397,225.278663364,133.074,0.0,-2.00315,0.686899,133.206,-3.54127,0.0,392.078,43.714,1000,225.278663364,3.73029886381,104000,-8.4857,387.3,16.672133893996943,5.41899,1150.500476732182,2.39261,104000,-0.108223,7.965661830385216,153,225.278663364,1043.2304836832222,-0.348353,0.0,2.11195,3.73029886381,387.3,1000,1.5058592265704647,133.074,0.0934656,0.018573,1000.0,-15.6035
-1.1069,104,2.49552283202,50.8022,2685.659916911274,147.938665785,136.673,0.0,-2.12586,0.689672,135.702,-3.15891,0.0,383.99,52.1865,1000,147.938665785,2.49552283202,105000,-8.64401,384.392,16.69363433099352,5.76323,1150.500476732182,2.21953,105000,-0.145087,10.859210445720237,156,147.938665785,397.26960939518096,-0.359997,0.0,2.24502,2.49552283202,384.392,1000,2.1796103382948786,136.673,0.100771,0.0409898,1000.0,-17.2606
-0.869423,105,6.63225329559,43.3846,2715.8924663705984,356.341388271,144.027,0.0,-2.7002,0.715854,145.025,-3.28072,0.0,372.202,43.6473,1000,356.341388271,6.63225329559,106000,-8.61209,372.867,16.666559834964573,5.52969,1150.500476732182,2.39264,106000,-0.0855151,11.537111384561285,157,356.341388271,989.4754506680679,-0.338497,0.0,2.08782,6.63225329559,372.867,1000,2.0133634688681923,144.027,0.0906973,0.0043794,1000.0,-16.7595
